,SBD,Toán,Văn,Sử,Địa,Ngoại ngữ,GDCD,Lí,Hóa,Sinh
2139,50004574,8.0,8.0,8.25,8.25,7.6,9.5,,,
2140,50004575,7.6,7.08,,,5.4,,6.75,9.0,7.25
2141,50004576,7.6,7.0,7.0,6.5,7.2,8.25,,,
2142,50004577,7.6,6.75,8.75,8.0,7.6,9.0,,,
2143,50004578,7.4,5.0,8.0,7.5,,,,,
2144,50004579,7.8,6.75,8.25,7.75,6.6,9.5,,,
2145,50004580,5.8,6.0,6.0,5.0,4.8,8.25,,,
2146,50004581,4.8,5.0,7.25,5.5,,,,,
2147,50004582,4.6,5.0,4.75,6.25,,,,,
2148,50004583,7.8,6.5,8.25,8.5,4.8,9.0,,,
2149,50004584,8.8,7.75,,,8.6,,9.0,8.25,6.0
2150,50004585,7.6,6.5,5.0,6.25,3.6,6.75,,,
2151,50004586,7.4,6.25,8.25,7.0,6.8,8.5,,,
2152,50004587,8.4,4.25,,,6.4,,6.0,7.25,6.0
2153,50004588,8.2,6.0,8.25,8.0,8.0,9.25,,,
2154,50004589,5.6,6.25,5.75,6.25,6.4,7.5,,,
2155,50004590,8.8,5.5,,,4.4,,8.75,8.75,6.25
2156,50004591,7.2,6.5,5.5,7.0,4.8,8.5,,,
2157,50004592,5.6,6.5,6.5,6.5,,,,,
2158,50004593,8.4,6.0,,,8.2,,6.0,7.0,4.25
2159,50004594,5.6,6.0,6.5,6.75,,,,,
2160,50004595,8.2,6.5,,,7.2,,8.75,6.75,6.25
2161,50004596,5.4,6.75,7.25,8.0,,,,,
2162,50004597,7.6,8.0,8.25,8.25,7.6,9.25,,,
2163,50004598,6.8,6.5,5.5,6.5,7.8,8.75,,,
2164,50004599,7.2,5.25,5.75,6.75,5.4,8.0,,,
2165,50004600,6.8,7.0,8.0,7.25,6.8,7.0,,,
2166,50004601,8.2,6.25,8.0,9.25,5.0,9.0,,,
2167,50004602,6.8,6.25,7.5,5.75,,,,,
2168,50004603,5.8,6.5,6.25,5.75,6.2,7.25,,,
2169,50004604,6.6,6.5,,,5.2,,6.5,8.0,5.0
2170,50004605,6.0,7.75,,,5.6,,5.75,4.75,3.75
2171,50004606,6.8,6.5,7.75,8.0,6.6,8.75,,,
2172,50004607,8.8,6.0,,,6.4,,6.75,7.0,5.75
2173,50004608,8.2,7.5,8.75,8.25,6.8,8.5,,,
2174,50004609,5.8,5.5,4.75,7.0,,,,,
2175,50004610,6.2,6.0,6.5,6.0,,,,,
2176,50004611,8.4,7.75,,,7.4,,7.5,8.0,4.75
2177,50004612,6.4,5.75,,,7.4,,6.25,7.25,4.25
2178,50004613,7.0,6.75,,,5.8,,6.0,4.0,3.0
2179,50004614,7.0,8.0,7.5,6.25,8.6,8.25,,,
2180,50004615,5.2,5.5,8.5,6.0,,,,,
2181,50004616,4.8,5.75,6.5,7.5,5.6,8.5,,,
2182,50004617,2.8,6.5,6.5,7.75,,,,,
2183,50004618,7.2,6.25,,,4.0,,6.75,5.25,5.25
2184,50004619,7.0,8.0,8.0,7.75,4.8,8.75,,,
2185,50004620,7.6,8.0,,,5.4,,8.0,8.0,6.0
2186,50004621,7.6,5.75,,,5.6,,5.5,7.0,5.75
2187,50004622,6.8,5.75,,,5.6,,6.5,6.75,5.25
2188,50004623,2.8,4.25,5.25,5.5,,,,,
2189,50004624,6.6,8.0,8.75,8.25,,,,,
2190,50004625,8.8,8.0,,,5.2,,6.75,9.25,6.5
2191,50004626,7.4,7.25,,,8.2,,6.5,7.5,6.25
2192,50004627,7.8,6.5,7.75,6.75,4.6,8.5,,,
2193,50004628,8.6,6.25,,,5.2,,6.0,7.75,5.0
2194,50004629,5.2,7.0,6.5,5.5,,8.25,,,
2195,50004630,7.2,7.5,4.5,6.75,4.4,8.25,,,
2196,50004631,7.8,6.75,5.25,7.0,4.0,8.75,,,
2197,50004632,5.0,5.25,6.5,6.75,,,,,
2198,50004633,8.6,8.0,,,6.8,,7.0,5.5,5.25
2199,50004634,8.4,6.5,,,8.2,,5.25,7.75,6.25
2200,50004635,5.8,6.5,5.25,6.5,6.2,9.25,,,
2201,50004636,7.8,7.0,,,5.4,,7.0,7.0,4.75
2202,50004637,7.6,5.5,,,3.8,,4.75,5.0,5.5
2203,50004638,7.4,7.75,,,4.0,,7.5,8.0,3.5
2204,50004639,4.2,4.0,4.75,6.5,,,,,
2205,50004640,8.0,7.0,,,4.6,,5.75,6.25,4.0
2206,50004641,7.8,7.5,,,4.4,,7.25,8.25,2.5
2207,50004642,6.4,5.0,6.0,4.75,,,,,
2208,50004643,5.4,7.25,4.75,5.0,4.2,7.5,,,
2209,50004644,8.0,6.5,8.0,7.25,6.6,9.5,,,
2210,50004645,7.0,8.25,,,6.2,,7.25,5.0,3.75
2211,50004646,7.0,7.75,5.25,7.25,5.4,9.25,,,
2212,50004647,8.0,8.0,,,7.8,,6.75,8.5,5.25
2213,50004648,7.8,7.5,,,4.6,,6.5,8.0,5.25
2214,50004649,7.6,7.25,6.5,7.75,5.2,9.0,,,
2215,50004650,4.8,4.25,7.0,5.0,,,,,
2216,50004651,8.8,7.25,,,8.0,,7.5,7.25,7.5
2217,50004652,6.4,6.25,5.75,6.5,4.4,8.25,,,
2218,50004653,8.8,8.5,,,7.4,,7.25,8.0,8.25
2219,50004654,3.8,5.25,3.75,4.5,,,,,
2220,50004655,7.0,6.5,6.75,6.25,5.4,8.25,,,
2221,50004656,7.2,7.0,,,4.0,,4.5,5.25,6.0
2222,50004657,7.4,8.0,,,6.8,,5.75,7.75,7.0
2223,50004658,7.0,7.0,,,5.4,,7.25,7.75,6.25
2224,50004659,8.4,8.25,,,7.6,,6.0,6.25,5.5
2225,50004660,6.6,4.5,5.0,7.0,,,,,
2226,50004661,7.0,6.5,5.75,6.25,5.6,7.0,,,
2227,50004662,4.4,6.25,7.75,5.75,5.2,8.75,,,
2228,50004663,7.0,6.0,,,5.0,,6.0,7.75,6.75
2229,50004664,6.6,7.5,7.5,7.25,,,,,
2230,50004665,4.0,5.5,5.25,5.5,,,,,
2231,50004666,8.2,7.5,,,4.8,,7.0,7.25,6.5
2232,50004667,8.8,6.5,7.5,6.75,5.0,9.0,,,
2233,50004668,7.4,5.75,7.0,7.5,5.4,7.75,,,
2234,50004669,7.0,7.5,8.0,7.25,,,,,
2235,50004670,5.8,4.0,6.25,5.25,,,,,
2236,50004671,6.6,5.0,5.75,5.5,5.6,8.5,,,
2237,50004672,5.6,6.5,7.5,6.25,5.2,7.5,,,
2238,50004673,8.4,7.25,5.0,5.0,3.0,8.5,,,
2239,50004674,5.6,4.0,4.25,5.5,,,,,
2240,50004675,7.0,7.0,,,4.2,,5.25,7.5,6.75
2241,50004676,8.6,7.5,6.25,8.5,6.2,9.0,,,
2242,50004677,7.4,7.75,8.5,8.25,5.0,9.5,,,
2243,50004678,8.2,6.75,8.75,8.25,6.0,9.5,,,
2244,50004679,7.0,7.5,6.5,7.25,4.6,9.25,,,
2245,50004680,7.8,6.0,8.5,7.75,4.2,9.0,,,
2246,50004681,6.8,7.25,6.75,6.5,4.8,8.25,,,
2247,50004682,7.4,6.75,5.75,5.5,7.6,8.5,,,
2248,50004683,7.8,6.75,,,7.6,,7.75,5.5,6.0
2249,50004684,7.6,7.75,8.25,7.5,6.6,8.5,,,
2250,50004685,8.0,5.5,7.0,6.0,3.4,9.5,,,
2251,50004686,7.4,8.25,,,7.2,,6.0,5.5,6.0
2252,50004687,7.2,5.5,,,5.6,,3.0,3.25,3.0
2253,50004688,8.8,7.75,,,6.2,,7.75,8.25,7.5
2254,50004689,8.0,8.0,,,4.8,,7.0,6.5,4.0
2255,50004690,7.8,7.25,8.75,8.0,4.8,9.25,,,
2256,50004691,8.2,7.75,,,6.2,,6.75,7.75,6.75
2257,50004692,6.4,7.5,7.5,5.75,4.8,9.5,,,
2258,50004693,5.6,6.5,,,3.0,,6.25,6.0,6.5
2259,50004694,6.0,6.75,4.75,7.75,5.4,8.0,,,
2260,50004695,5.6,7.75,8.0,6.75,4.2,8.5,,,
2261,50004696,5.6,6.0,6.25,6.25,6.6,8.25,,,
2262,50004698,7.8,6.5,,,6.2,,7.0,4.75,2.75
2263,50004699,6.8,6.25,7.25,7.25,,,,,
2264,50004700,3.6,5.75,4.0,4.75,,,,,
2265,50004701,8.2,7.5,,,5.4,,8.0,8.0,4.5
2266,50004702,8.2,6.75,,,5.6,,8.0,7.75,3.25
2267,50004703,7.4,7.0,,,4.4,,6.25,6.75,3.5
2268,50004704,7.4,7.5,,,6.2,,6.75,7.75,7.5
2269,50004705,6.2,6.25,7.25,8.0,6.2,8.5,,,
2270,50004706,7.2,7.0,5.75,6.0,,,,,
2271,50004707,8.0,7.5,8.25,7.5,8.6,9.75,,,
2272,50004708,7.4,8.0,7.75,7.25,6.8,8.75,,,
2273,50004709,4.8,6.25,6.25,5.5,6.6,7.75,,,
2274,50004710,7.0,7.0,7.5,8.25,6.0,8.5,,,
2275,50004711,6.2,6.0,6.75,7.75,,,,,
2276,50004712,8.0,6.75,,,5.8,,5.75,6.25,7.5
2277,50004713,6.8,6.0,7.5,7.25,8.8,9.5,,,
2278,50004714,4.0,6.0,5.25,5.0,,,,,
2279,50004715,6.6,6.5,,,4.8,,4.75,7.0,6.75
2280,50004716,8.0,7.25,7.25,8.75,7.0,8.75,,,
2281,50004717,7.8,7.75,7.25,7.0,4.4,9.5,,,
2282,50004718,8.2,7.25,,,5.6,,3.75,4.75,5.0
2283,50004719,5.6,5.75,4.0,5.75,,,,,
2284,50004720,5.2,6.25,5.25,5.5,,,,,
2285,50004721,8.8,6.5,,,8.0,,6.75,7.75,6.25
2286,50004722,8.4,6.75,8.75,7.25,8.2,9.25,,,
2287,50004723,6.6,7.5,8.5,8.0,6.4,8.75,,,
2288,50004724,8.0,6.75,7.25,7.75,6.8,8.5,,,
2289,50004725,6.0,6.25,5.0,5.25,4.8,8.25,,,
2290,50004726,5.0,3.5,6.5,5.75,,,,,
2291,50004727,8.4,8.0,,,5.2,,5.5,5.0,4.75
2292,50004728,7.2,7.0,,,,,6.75,7.25,6.0
2293,50004729,6.4,7.0,,,3.2,,4.75,4.5,5.25
2294,50004730,6.2,5.0,8.0,7.0,,,,,
2295,50004731,7.6,7.0,5.5,8.0,4.4,8.5,,,
2296,50004732,8.2,7.0,,,3.6,,6.25,7.25,4.25
2297,50004733,7.2,7.25,6.75,7.0,5.6,8.25,,,
2298,50004734,7.0,7.0,,,4.2,,5.25,5.5,2.25
2299,50004735,8.0,7.0,,,6.2,,7.0,8.0,4.25
2300,50004736,3.4,6.0,5.25,6.5,,,,,
2301,50004737,5.6,8.0,6.5,7.25,4.8,8.25,,,
2302,50004738,7.8,7.75,7.0,8.5,6.0,8.75,,,
2303,50004739,7.6,8.0,7.75,6.0,8.0,8.75,,,
2304,50004740,4.6,5.75,5.75,5.25,5.2,6.5,,,
2305,50004741,8.0,8.25,,,7.2,,7.25,7.5,5.75
2306,50004742,4.0,5.75,6.0,7.0,,,,,
2307,50004743,8.8,8.5,,,8.0,,6.75,6.0,6.5
2308,50004744,6.0,8.0,6.25,7.0,5.8,9.0,,,
2309,50004745,7.6,7.25,,,5.4,,5.5,6.0,3.5
2310,50004746,5.8,6.25,,,4.8,,5.75,4.5,5.0
2311,50004747,4.4,7.25,6.0,6.0,4.4,9.0,,,
2312,50004748,8.4,8.0,,,5.6,,6.5,8.25,6.0
2313,50004749,7.6,7.0,7.25,6.75,6.8,10.0,,,
2314,50004750,6.4,6.5,8.0,8.0,8.4,8.75,,,
2315,50004751,7.6,6.5,,,5.8,,6.0,7.5,6.25
2316,50004752,5.6,6.5,4.75,7.0,2.0,8.5,,,
2317,50004753,4.4,5.5,5.0,6.25,,,,,
2318,50004754,7.4,5.75,5.25,5.25,4.6,8.0,,,
2319,50004755,7.4,7.25,,,6.6,,6.75,7.5,8.0
2320,50004756,7.8,7.25,,,5.0,,6.0,6.5,8.0
2321,50004757,7.2,7.0,6.75,6.75,4.2,7.75,,,
2322,50004758,4.6,6.5,5.25,5.0,6.6,7.5,,,
2323,50004759,8.0,7.75,6.0,7.5,6.8,9.25,,,
2324,50004760,7.0,6.5,6.75,6.0,3.0,7.5,,,
2325,50004761,7.8,7.5,,,4.0,,5.5,8.25,5.5
2326,50004762,8.2,5.75,,,8.4,,7.75,5.0,4.75
2327,50004763,5.4,6.25,6.75,7.25,,,,,
2328,50004764,7.2,6.5,,,6.0,,5.0,4.75,3.0
2329,50004765,3.6,5.25,5.25,4.25,,,,,
2330,50004766,7.0,7.5,7.25,7.25,7.0,8.75,,,
2331,50004767,5.6,6.0,3.25,5.75,4.4,4.75,,,
2332,50004768,7.4,5.5,,,5.2,,5.5,7.75,5.25
2333,50004769,6.6,7.25,,,4.6,,5.0,7.5,3.5
2334,50004770,8.4,8.25,,,8.0,,7.0,7.75,6.75
2335,50004771,3.0,6.5,6.5,5.0,,,,,
2336,50004772,6.2,8.0,6.25,5.5,4.2,6.0,,,
2337,50004773,7.8,5.5,,,5.6,,3.75,8.0,7.0
2338,50004774,7.0,6.75,7.5,7.5,8.8,9.5,,,
2339,50004775,7.0,5.75,6.75,6.5,,,,,
2340,50004776,7.6,5.5,8.0,7.0,,,,,
2341,50004777,7.4,5.25,,,8.4,,4.25,8.5,4.25
2342,50004778,4.0,5.5,7.25,5.5,,,,,
2343,50004779,4.6,5.0,4.0,5.25,,,,,
2344,50004780,6.6,7.0,8.25,7.0,,,,,
2345,50004781,8.4,7.75,,,8.6,,6.5,6.0,7.5
2346,50004782,7.8,6.5,,,6.0,,5.75,6.25,5.25
2347,50004783,3.4,6.5,6.0,6.25,4.8,8.0,,,
2348,50004784,5.6,5.5,5.5,5.75,,,,,
2349,50004785,5.4,7.5,5.0,6.25,5.6,7.5,,,
2350,50004786,5.2,5.75,5.25,7.25,3.8,8.5,,,
2351,50004787,7.6,7.0,,,4.2,,6.25,7.75,8.0
2352,50004788,7.0,7.25,6.25,7.0,,,,,
2353,50004789,5.0,5.5,4.5,5.25,,,,,
2354,50004790,6.4,6.25,7.25,5.75,7.6,9.0,,,
2355,50004791,7.0,7.0,7.0,7.75,5.8,8.75,,,
2356,50004792,7.8,7.25,,,4.0,,6.5,7.75,6.25
2357,50004793,6.0,6.0,4.5,5.25,3.2,7.25,,,
2358,50004794,6.0,7.0,3.5,6.5,3.2,8.75,,,
2359,50004795,7.2,7.25,7.25,6.5,,,,,
2360,50004796,7.8,8.25,,,8.2,,7.0,8.0,5.75
2361,50004797,5.6,5.75,3.75,5.5,,,,,
2362,50004798,7.6,6.75,,,5.0,,8.75,8.0,7.25
2363,50004799,4.2,6.0,6.0,6.5,,,,,
2364,50004800,8.0,8.0,7.75,7.75,,,,,
2365,50004801,7.0,7.0,6.25,5.5,5.2,8.5,,,
2366,50004802,7.6,7.75,7.25,7.25,7.0,8.75,,,
2367,50004803,8.4,7.5,,,7.2,,7.75,8.0,6.0
2368,50004804,7.2,6.5,8.25,7.5,6.4,9.0,,,
2369,50004805,6.8,7.5,6.5,6.0,4.2,8.0,,,
2370,50004806,8.4,6.17,,,7.6,,8.75,5.25,4.75
2371,50004807,7.0,8.0,6.75,6.75,4.8,8.25,,,
2372,50004808,5.8,6.5,4.75,7.0,,,,,
2373,50004809,3.4,7.0,3.0,6.75,,,,,
2374,50004810,8.2,7.5,,,6.0,,7.5,8.5,5.25
2375,50004811,7.8,7.0,7.0,8.5,5.0,7.5,,,
2376,50004812,4.0,6.75,6.0,5.75,5.0,7.0,,,
2377,50004813,7.6,5.25,6.5,7.5,5.4,8.5,,,
2378,50004814,7.4,7.75,9.0,8.25,7.2,9.25,,,
2379,50004815,7.0,5.67,4.75,5.75,,,,,
2380,50004816,8.8,7.75,,,6.0,,7.75,7.0,7.25
2381,50004817,7.8,8.25,,,6.0,,6.25,8.75,7.0
2382,50004818,7.2,7.0,,,5.2,,6.75,7.25,4.0
2383,50004819,6.4,7.0,5.25,6.0,3.6,7.25,,,
2384,50004820,7.6,6.25,,,7.0,,8.5,8.5,5.0
2385,50004821,8.4,5.25,,,7.6,,7.0,5.25,5.5
2386,50004822,7.2,7.5,7.75,5.25,4.2,9.25,,,
2387,50004823,7.6,8.0,9.0,7.75,6.4,9.5,,,
2388,50004824,5.0,5.0,3.5,7.25,,,,,
2389,50004825,8.0,7.25,,,5.4,,6.75,7.5,5.0
2390,50004826,7.0,7.25,8.0,8.25,4.8,9.0,,,
2391,50004827,6.2,6.5,5.75,6.5,,,,,
2392,50004828,7.0,8.5,,,7.8,,7.5,6.0,6.5
2393,50004829,5.0,6.25,5.5,6.75,,,,,
2394,50004830,6.0,6.67,6.5,7.5,5.2,8.0,,,
2395,50004831,4.6,6.25,8.0,3.75,,,,,
2396,50004832,8.2,7.75,,,6.2,,8.5,7.25,5.25
2397,50004833,3.0,6.0,3.5,4.75,,,,,
2398,50004834,3.8,5.0,4.5,4.75,,,,,
2399,50004835,7.0,6.0,6.25,5.25,4.4,8.5,,,
2400,50004836,6.6,6.5,7.0,6.75,5.6,9.25,,,
2401,50004837,8.2,6.75,,,6.6,,7.25,8.5,4.5
2402,50004838,5.6,5.25,5.75,6.0,,,,,
2403,50004839,3.6,4.25,3.25,4.25,,,,,
2404,50004840,7.2,5.75,6.75,7.0,,,,,
2405,50004841,7.0,6.0,6.0,6.5,4.0,9.0,,,
2406,50004842,5.0,5.0,8.5,6.5,,,,,
2407,50004843,8.2,6.25,,,5.8,,7.5,4.75,4.0
2408,50004844,5.8,6.5,,,5.4,,6.0,5.0,5.25
2409,50004845,6.2,7.0,7.0,5.25,,,,,
2410,50004846,7.2,7.0,,,8.2,,6.5,8.5,7.75
2411,50004847,7.8,7.0,,,5.2,,7.0,8.25,4.5
2412,50004848,5.4,4.92,,,4.4,,7.5,5.75,4.5
2413,50004849,3.0,4.5,4.75,7.75,,,,,
2414,50004850,5.6,5.25,7.0,7.75,,,,,
2415,50004851,6.6,6.25,6.5,6.75,4.6,8.0,,,
2416,50004852,6.6,5.5,7.0,6.5,,,,,
2417,50004853,7.8,8.5,6.25,7.5,3.6,9.25,,,
2418,50004854,7.4,8.0,,,6.4,,7.5,6.5,5.75
2419,50004855,7.8,8.25,5.5,6.5,8.0,8.0,,,
2420,50004856,6.0,6.5,5.5,6.25,3.6,8.25,,,
2421,50004857,8.2,7.5,,,5.4,,8.0,8.0,4.75
2422,50004858,8.0,7.5,6.25,6.25,5.0,8.75,,,
2423,50004859,4.6,5.75,4.75,5.25,,,,,
2424,50004860,7.8,7.25,8.75,7.5,8.6,9.25,,,
2425,50004861,7.8,8.25,8.25,8.75,9.4,9.5,,,
2426,50004862,7.0,8.5,7.75,8.5,4.8,8.75,,,
2427,50004863,7.4,6.0,,,7.4,,5.25,7.5,5.75
2428,50004864,7.2,6.5,7.5,6.25,,,,,
2429,50004865,8.4,6.75,,,5.0,,7.75,6.75,5.0
2430,50004866,5.4,5.0,6.0,6.5,,,,,
2431,50004867,8.6,7.75,,,9.4,,9.0,5.75,6.5
2432,50004868,7.4,8.25,8.25,9.25,7.8,8.5,,,
2433,50004869,6.4,7.25,6.5,6.0,5.6,8.0,,,
2434,50004870,7.6,7.5,8.5,8.25,4.2,9.25,,,
2435,50004871,7.0,6.5,9.25,8.0,5.2,9.25,,,
2436,50004872,8.0,6.5,,,5.0,,5.75,7.25,5.0
2437,50004873,4.6,6.5,8.0,8.0,,,,,
2438,50004874,6.6,7.25,7.25,7.75,5.0,9.0,,,
2439,50004875,6.8,6.25,8.75,8.5,7.2,9.0,,,
2440,50004876,6.4,8.5,6.75,6.75,5.6,8.5,,,
2441,50004877,7.8,6.5,7.75,8.0,3.2,8.25,,,
2442,50004878,7.6,8.5,7.5,7.25,6.6,9.25,,,
2443,50004879,5.0,6.0,5.5,5.5,4.6,7.75,,,
2444,50004880,7.8,5.75,,,4.6,,7.5,6.0,6.25
2445,50004881,6.2,6.75,7.0,7.25,4.6,8.75,,,
2446,50004882,8.4,7.0,7.75,7.5,9.4,9.25,,,
2447,50004883,5.2,6.5,7.5,8.0,4.6,9.0,,,
2448,50004884,7.4,8.5,,,7.0,,7.25,7.75,6.0
2449,50004885,7.0,6.0,6.5,5.25,2.6,7.25,,,
2450,50004886,8.2,8.0,,,5.2,,7.75,7.5,5.5
2451,50004887,6.8,7.0,,,5.8,,6.5,6.5,5.75
2452,50004888,6.2,6.5,8.5,7.0,6.4,9.0,,,
2453,50004889,8.6,7.75,,,5.2,,8.5,8.5,6.25
2454,50004890,7.6,7.5,6.25,5.5,7.0,9.0,,,
2455,50004891,7.2,6.75,7.0,6.75,4.4,7.75,,,
2456,50004892,6.4,6.5,5.75,6.25,4.0,8.0,,,
2457,50004893,8.8,7.25,,,8.0,,7.5,6.5,5.75
2458,50004894,8.0,7.5,,,6.6,,7.5,4.25,5.5
2459,50004895,8.4,6.75,,,7.8,,6.5,7.0,5.25
2460,50004896,7.4,5.5,4.75,7.25,5.6,8.5,,,
2461,50004897,7.6,7.0,8.0,7.75,6.2,8.75,,,
2462,50004898,7.6,7.5,7.5,7.75,7.2,8.5,,,
2463,50004899,7.8,6.75,,,6.2,,7.25,7.25,5.75
2464,50004900,7.8,4.5,,,4.4,,6.0,5.75,5.0
2465,50004901,7.2,6.0,7.0,7.25,5.6,8.5,,,
2466,50004902,7.6,7.75,,,3.6,,5.25,7.5,4.5
2467,50004903,8.0,8.5,,,5.6,,8.0,8.25,6.5
2468,50004904,5.2,4.75,5.25,6.0,,,,,
2469,50004905,4.0,6.25,7.0,4.75,,,,,
2470,50004906,6.4,8.0,9.0,7.75,5.4,9.0,,,
2471,50004907,6.6,7.0,,,4.8,,5.5,7.0,4.5
2472,50004908,4.6,3.5,4.0,3.25,,,,,
2473,50004909,8.0,7.5,,,6.2,,6.75,6.75,3.75
2474,50004910,8.0,4.25,,,4.8,,5.75,6.75,5.25
2475,50004911,8.0,7.75,7.5,6.75,4.8,8.5,,,
2476,50004912,6.2,5.0,5.5,4.0,,,,,
2477,50004913,7.6,6.75,7.5,8.0,4.4,8.5,,,
2478,50004914,5.0,5.5,5.5,6.5,,,,,
2479,50004915,6.2,6.41,6.75,6.75,,,,,
2480,50004916,8.0,7.0,,,4.8,,3.75,8.75,7.25
2481,50004917,7.4,7.5,7.75,7.5,7.4,8.25,,,
2482,50004918,6.8,6.75,6.25,6.5,,,,,
2483,50004919,8.2,7.0,,,5.0,,7.0,5.75,5.75
2484,50004920,4.6,4.75,,,4.4,,4.25,4.75,4.25
2485,50004921,7.0,8.25,,,4.8,,4.5,7.5,6.0
2486,50004922,5.2,6.75,,,6.8,,4.25,4.5,5.25
2487,50004923,6.8,7.0,8.5,7.75,5.8,8.75,,,
2488,50004924,5.0,4.5,6.0,5.75,,,,,
2489,50004925,8.2,7.75,7.5,8.25,5.4,9.25,,,
2490,50004926,7.2,7.0,,,6.6,,6.25,6.25,6.0
2491,50004927,7.0,7.25,7.25,6.5,4.8,7.25,,,
2492,50004928,4.0,5.0,7.0,6.25,,,,,
2493,50004929,8.4,6.5,,,4.8,,7.75,8.75,5.0
2494,50004930,7.4,7.0,7.0,7.25,6.0,8.75,,,
2495,50004931,5.0,6.25,6.75,5.25,7.2,8.5,,,
2496,50004932,7.8,6.75,,,7.6,,5.0,4.75,4.5
2497,50004933,7.8,8.0,7.75,6.0,6.6,9.0,,,
2498,50004934,8.4,7.75,,,7.2,,5.5,5.5,4.25
2499,50004935,8.6,5.5,,,5.4,,6.25,8.5,4.0
2500,50004936,8.2,5.25,,,5.2,,6.25,6.75,4.75
2501,50004937,6.8,7.25,,,4.6,,7.75,7.5,5.75
2502,50004938,7.6,7.5,7.0,7.75,6.0,9.0,,,
2503,50004940,4.8,5.0,6.25,4.75,,,,,
2504,50004941,3.2,4.25,4.75,6.5,,,,,
2505,50004942,6.8,6.5,7.0,8.0,5.6,9.0,,,
2506,50004943,7.4,7.5,6.25,5.75,2.8,8.0,,,
2507,50004944,7.6,5.75,8.0,7.25,5.4,8.0,,,
2508,50004945,3.4,5.0,4.25,5.0,,,,,
2509,50004946,5.6,7.0,6.75,8.25,5.6,8.0,,,
2510,50004947,7.8,6.5,5.5,7.5,7.8,7.75,,,
2511,50004948,7.6,6.5,6.5,7.75,4.0,8.75,,,
2512,50004949,6.2,6.5,5.25,5.5,4.4,7.75,,,
2513,50004950,8.4,7.0,,,6.2,,5.25,7.0,5.75
2514,50004951,7.4,5.75,6.5,6.25,5.4,8.25,,,
2515,50004952,7.8,7.0,7.75,8.0,7.8,8.5,,,
2516,50004953,8.0,7.75,,,5.0,,6.25,7.0,6.25
2517,50004954,6.8,7.0,7.25,7.0,3.2,7.25,,,
2518,50004955,8.0,7.5,8.25,7.25,7.2,9.5,,,
2519,50004956,8.2,7.25,,,3.6,,7.5,8.25,3.75
2520,50004957,3.6,3.83,6.25,5.5,,,,,
2521,50004958,8.2,6.75,,,3.8,,8.0,8.5,5.5
2522,50004959,7.2,8.0,,,6.2,,6.75,6.25,4.5
2523,50004960,8.8,6.75,,,6.8,,6.5,3.75,4.75
2524,50004961,6.6,4.75,7.0,7.25,,,,,
2525,50004962,3.2,3.75,4.0,4.5,,,,,
2526,50004963,5.0,4.0,5.25,6.75,,,,,
2527,50004964,5.2,6.0,6.75,7.75,8.2,7.5,,,
2528,50004965,5.8,6.0,6.25,7.5,7.6,8.5,,,
2529,50004966,8.0,7.5,,,2.6,,7.25,3.25,4.5
2530,50004967,8.6,5.75,,,4.4,,9.0,9.5,4.5
2531,50004968,7.8,8.0,,,6.2,,7.5,6.75,4.75
2532,50004969,6.4,8.0,3.75,6.75,5.4,9.0,,,
2533,50004970,4.6,5.25,6.25,5.5,,,,,
2534,50004971,5.6,5.5,6.0,5.0,,,,,
2535,50004972,3.6,5.08,6.5,6.5,,,,,
2536,50004973,8.2,6.0,,,6.0,,6.0,8.25,6.75
2537,50004974,6.8,6.25,4.25,6.25,3.6,7.75,,,
2538,50004975,7.6,6.75,,,4.2,,7.0,7.75,6.0
2539,50004976,7.8,6.0,5.75,5.75,5.6,9.0,,,
2540,50004977,8.4,7.75,6.0,5.5,6.4,8.75,,,
2541,50004978,8.0,8.0,,,5.4,,8.5,8.0,5.5
2542,50004979,6.6,7.25,8.75,8.0,4.8,9.5,,,
2543,50004980,8.6,7.25,6.25,7.5,6.4,9.5,,,
2544,50004981,7.8,7.0,,,5.8,,6.25,8.0,7.5
2545,50004982,4.2,5.0,4.75,5.0,,,,,
2546,50004983,7.2,7.0,,,8.4,,5.75,5.75,5.25
2547,50004984,7.2,8.75,8.25,8.5,5.2,8.5,,,
2548,50004985,8.0,7.5,7.5,8.0,7.4,9.25,,,
2549,50004986,7.2,8.5,,,4.0,,6.75,7.75,5.5
2550,50004987,8.4,8.17,7.25,7.75,9.2,8.75,,,
2551,50004988,8.4,8.75,,,8.2,,7.75,6.25,7.25
2552,50004989,7.8,8.25,,,5.0,,5.75,7.5,6.0
2553,50004990,7.4,7.0,5.25,6.75,2.8,8.0,,,
2554,50004991,6.2,6.0,3.25,5.75,5.6,5.75,,,
2555,50004992,7.2,8.5,8.0,9.75,8.6,9.75,,,
2556,50004993,6.2,8.25,7.75,6.75,5.0,8.75,,,
2557,50004994,6.8,6.5,,,4.4,,3.5,4.5,5.25
2558,50004995,5.6,7.5,8.0,7.25,5.4,8.75,,,
2559,50004996,7.0,7.5,6.5,5.0,4.0,6.75,,,
2560,50004997,8.2,9.25,9.25,8.25,8.4,9.5,,,
2561,50004998,8.4,8.0,6.75,7.25,4.8,8.5,,,
2562,50004999,5.4,5.75,3.5,4.25,,,,,
2563,50005000,7.0,8.25,7.0,7.5,4.8,8.75,,,
