,SBD,Toán,Văn,Sử,Địa,Ngoại ngữ,GDCD,Lí,Hóa,Sinh
1674,50001675,5.2,5.25,,,5.0,,3.5,3.5,3.0
1675,50001676,8.6,7.0,,,7.0,,7.0,8.0,7.0
1676,50001677,6.8,6.0,6.25,7.75,5.8,8.25,,,
1677,50001678,8.2,7.75,,,6.2,,8.5,9.0,7.0
1678,50001679,8.2,8.0,,,9.4,,7.5,8.75,7.75
1679,50001680,6.6,7.5,7.0,7.5,5.6,9.5,,,
1680,50001681,3.8,5.0,5.0,5.0,,,,,
1681,50001682,7.0,6.08,,,7.0,,8.0,7.5,5.5
1682,50001683,6.8,8.0,,,7.6,,6.5,6.5,5.0
1683,50001684,6.8,7.75,,,8.4,,4.25,5.0,5.25
1684,50001685,5.4,7.75,,,2.8,,5.5,3.75,4.75
1685,50001686,6.6,8.25,7.5,7.5,4.8,8.25,,,
1686,50001687,5.0,7.0,4.5,8.25,3.8,7.5,,,
1687,50001688,7.0,7.75,7.75,8.25,4.4,8.75,,,
1688,50001689,4.6,5.25,,,2.6,,4.25,2.75,4.75
1689,50001690,7.0,5.5,,,4.4,,6.75,5.5,4.5
1690,50001691,6.0,5.25,3.5,6.25,,,,,
1691,50001692,4.4,5.25,5.25,8.0,4.4,7.5,,,
1692,50001693,6.0,6.0,6.75,7.0,4.8,8.25,,,
1693,50001694,7.2,6.75,,,7.2,,5.25,7.25,7.5
1694,50001695,7.2,7.5,,,4.4,,5.5,4.5,5.5
1695,50001696,7.6,7.5,,,7.2,,7.75,7.0,5.25
1696,50001697,4.0,6.5,5.75,7.25,5.8,7.0,,,
1697,50001698,7.0,8.0,,,6.0,,3.5,7.25,5.75
1698,50001699,6.4,8.0,,,3.8,,5.0,4.0,3.5
1699,50001700,6.6,6.5,7.0,6.75,5.4,7.5,,,
1700,50001701,5.4,5.5,4.5,6.75,4.6,8.0,,,
1701,50001702,5.0,6.75,,,4.8,,3.0,4.75,3.5
1702,50001703,6.8,7.5,,,5.0,,7.0,5.25,4.5
1703,50001704,4.4,7.0,,,3.4,,4.75,4.0,4.0
1704,50001705,7.0,7.5,,,4.4,,5.5,6.5,5.0
1705,50001706,7.0,6.5,,,6.8,,4.25,5.0,5.0
1706,50001707,6.2,5.0,8.0,8.25,5.6,9.25,,,
1707,50001708,5.8,7.0,,,7.4,,6.5,5.75,4.75
1708,50001709,7.6,7.25,,,7.0,,7.75,7.5,6.5
1709,50001710,7.6,8.0,,,8.2,,7.0,6.25,6.75
1710,50001711,7.8,8.75,,,7.4,,7.75,9.0,7.75
1711,50001712,6.6,8.0,,,6.0,,5.5,7.0,5.0
1712,50001713,8.2,8.25,,,8.6,,8.75,7.5,6.0
1713,50001714,7.0,8.25,,,6.0,,6.0,7.5,4.75
1714,50001715,7.4,7.75,,,8.0,,4.75,7.0,6.0
1715,50001716,5.8,7.5,5.25,7.0,4.4,7.0,,,
1716,50001717,7.8,5.25,,,5.6,,5.5,6.75,5.75
1717,50001718,5.4,6.25,4.0,7.25,5.2,8.75,,,
1718,50001719,7.4,6.5,8.5,8.25,5.8,8.75,,,
1719,50001720,8.2,7.0,,,5.2,,8.75,8.0,7.5
1720,50001721,7.8,8.0,,,6.2,,7.25,8.25,7.25
1721,50001722,6.2,8.0,,,4.2,,5.75,6.75,3.5
1722,50001723,6.0,8.25,,,5.2,,6.0,6.0,4.75
1723,50001724,6.8,7.5,,,6.0,,5.5,5.25,6.0
1724,50001725,5.6,5.5,,,3.0,,7.25,7.25,4.25
1725,50001726,6.6,7.0,5.5,7.5,3.4,9.5,,,
1726,50001727,6.4,6.5,,,6.8,,6.25,4.0,3.0
1727,50001728,4.2,7.75,6.25,5.75,2.6,7.75,,,
1728,50001729,8.6,6.5,,,5.4,,7.25,5.75,6.5
1729,50001730,8.4,7.25,,,5.2,,7.0,6.5,4.0
1730,50001731,7.2,6.25,,,5.0,,5.25,7.5,5.0
1731,50001732,4.6,6.5,7.75,7.0,5.2,8.5,,,
1732,50001733,6.4,6.75,,,7.0,,7.0,5.5,4.5
1733,50001734,7.6,8.0,,,4.2,,6.5,6.75,4.25
1734,50001735,8.0,8.5,,,6.6,,5.5,8.75,8.0
1735,50001736,7.4,6.0,,,3.8,,6.5,5.5,3.75
1736,50001737,8.4,8.0,,,6.8,,7.75,7.25,5.75
1737,50001738,6.8,6.25,,,4.4,,7.0,6.5,4.5
1738,50001739,5.2,7.25,,,3.0,,4.5,5.0,4.75
1739,50001740,4.6,5.5,6.0,8.25,2.4,8.0,,,
1740,50001741,9.4,6.75,,,6.0,,7.75,8.75,6.75
1741,50001742,8.2,6.75,,,9.0,,6.5,7.25,5.0
1742,50001743,7.0,6.25,,,4.6,,7.0,6.75,3.25
1743,50001744,8.6,6.75,,,6.4,,8.75,8.75,5.75
1744,50001745,5.0,6.5,6.25,6.75,5.4,8.0,,,
1745,50001746,7.6,6.5,,,4.4,,6.0,6.25,5.5
1746,50001747,9.0,8.0,,,7.8,,8.75,9.0,6.5
1747,50001748,6.8,7.25,,,5.4,,4.0,5.0,5.0
1748,50001749,5.4,7.25,7.25,5.0,4.4,9.0,,,
1749,50001750,8.0,6.25,,,6.0,,6.75,7.25,4.0
1750,50001751,7.6,6.75,5.0,7.25,6.0,8.75,,,
1751,50001752,8.0,7.0,,,4.8,,7.25,6.5,5.75
1752,50001753,6.8,6.0,,,3.6,,6.5,3.75,3.75
1753,50001754,7.2,5.75,,,4.4,,6.5,6.75,3.75
1754,50001755,7.0,7.25,6.0,7.0,5.4,8.0,,,
1755,50001756,4.8,6.0,,,4.4,,3.75,5.25,4.0
1756,50001757,8.4,6.25,,,6.0,,6.5,6.0,4.25
1757,50001758,7.4,5.25,,,5.2,,6.5,8.0,4.25
1758,50001759,4.2,5.25,5.5,5.5,3.0,8.5,,,
1759,50001760,5.0,6.5,3.0,4.75,2.6,8.25,,,
1760,50001761,7.8,7.5,,,3.6,,7.0,7.5,6.25
1761,50001762,5.2,5.0,5.25,5.0,,,,,
1762,50001763,8.2,6.75,8.5,7.5,5.8,9.75,,,
1763,50001764,8.2,6.0,,,3.6,,7.75,8.75,5.25
1764,50001765,8.2,5.25,,,5.6,,7.25,8.75,5.0
1765,50001766,5.6,5.25,6.5,6.25,3.8,8.5,,,
1766,50001767,7.2,5.75,,,4.6,,6.75,6.5,3.75
1767,50001768,7.4,6.25,,,3.8,,4.25,5.25,5.0
1768,50001769,8.6,7.0,,,8.4,,8.75,6.5,5.5
1769,50001770,8.2,6.5,,,5.0,,7.25,7.25,4.75
1770,50001771,7.4,6.25,,,4.2,,5.25,6.75,3.0
1771,50001772,7.2,7.25,,,5.8,,7.0,8.0,5.5
1772,50001773,3.8,5.75,7.5,6.0,,,,,
1773,50001774,8.0,6.75,,,5.0,,7.5,9.0,5.5
1774,50001775,7.6,7.5,,,4.2,,7.75,6.75,5.75
1775,50001776,6.2,6.75,4.5,7.0,2.8,8.0,,,
1776,50001777,6.0,7.5,6.5,6.25,3.4,9.25,,,
1777,50001778,7.2,7.75,,,4.6,,7.5,7.75,8.5
1778,50001779,6.6,5.5,,,4.0,,3.75,5.75,3.5
1779,50001780,7.0,7.75,6.25,6.0,3.0,8.75,,,
1780,50001781,6.0,6.0,5.25,5.25,3.6,7.25,,,
1781,50001782,5.4,5.25,8.0,7.25,,,,,
1782,50001783,6.2,6.75,,,4.4,,5.25,6.75,5.25
1783,50001784,6.8,6.5,,,4.6,,5.5,7.25,4.5
1784,50001785,8.8,7.5,,,5.8,,7.5,7.5,6.0
1785,50001786,4.6,5.75,7.5,7.0,,,,,
1786,50001787,8.2,5.75,,,6.0,,8.0,7.25,6.0
1787,50001788,7.4,6.25,,,5.0,,5.5,6.25,4.5
1788,50001789,6.0,4.5,4.25,6.0,5.0,8.25,,,
1789,50001790,6.8,7.0,8.0,6.25,4.8,9.25,,,
1790,50001791,8.0,8.0,,,6.0,,8.5,8.5,6.25
1791,50001792,6.2,6.75,,,3.2,,3.25,4.25,2.75
1792,50001793,7.8,6.0,,,4.8,,6.0,7.75,4.0
1793,50001794,6.2,7.0,8.0,7.75,4.4,8.75,,,
1794,50001795,8.2,7.5,8.75,8.0,8.6,9.0,,,
1795,50001796,7.4,7.75,,,6.0,,7.25,7.5,5.75
1796,50001797,8.6,6.5,,,5.2,,8.5,8.5,5.25
1797,50001798,5.2,6.0,5.75,6.25,3.8,8.75,,,
1798,50001799,7.8,6.75,,,5.4,,6.5,7.25,6.0
1799,50001800,5.8,6.0,7.5,7.25,3.8,8.75,,,
1800,50001801,8.0,7.75,,,7.2,,8.0,6.5,5.5
1801,50001802,7.8,6.5,,,6.0,,5.0,5.5,6.5
1802,50001803,7.0,6.25,,,3.8,,7.5,7.5,4.5
1803,50001804,5.4,6.75,,,2.8,,5.5,5.75,5.5
1804,50001805,7.0,6.75,,,5.2,,6.5,6.5,6.0
1805,50001806,6.2,7.75,7.5,8.25,4.4,8.75,,,
1806,50001807,7.4,7.75,,,4.4,,6.5,6.75,8.0
1807,50001808,2.0,5.25,7.25,6.25,,,,,
1808,50001809,5.4,5.0,4.0,6.25,5.0,6.5,,,
1809,50001810,7.0,7.0,,,5.6,,7.25,6.25,4.25
1810,50001811,6.0,7.0,7.0,7.0,3.6,9.0,,,
1811,50001812,6.2,7.0,,,5.8,,6.25,4.5,3.75
1812,50001813,6.6,6.25,,,4.0,,4.25,5.0,3.25
1813,50001814,7.8,6.75,,,4.8,,6.0,7.5,6.5
1814,50001815,5.0,6.75,6.5,7.25,5.2,8.5,,,
1815,50001816,5.8,5.0,6.0,7.25,3.0,8.75,,,
1816,50001817,5.8,6.25,7.75,5.75,5.8,8.75,,,
1817,50001818,5.0,5.75,8.25,7.0,,,,,
1818,50001819,7.4,8.25,8.5,9.0,5.6,10.0,,,
1819,50001820,6.0,5.75,7.75,8.0,4.0,8.75,,,
1820,50001821,4.2,5.75,8.75,9.0,,,,,
1821,50001822,5.6,6.75,8.5,8.25,4.2,9.0,,,
1822,50001823,6.2,5.5,,,2.8,,5.25,7.25,5.25
1823,50001824,8.0,6.25,,,3.2,,5.25,7.0,5.5
1824,50001825,4.4,5.0,6.25,6.75,,,,,
1825,50001826,6.6,6.75,4.0,6.75,5.4,8.25,,,
1826,50001827,7.2,5.5,,,5.2,,6.25,6.5,5.0
1827,50001828,6.6,8.0,8.5,8.5,3.0,9.75,,,
1828,50001829,6.0,5.5,,,2.2,,5.75,5.5,4.5
1829,50001830,6.8,6.0,6.75,7.5,3.8,7.5,,,
1830,50001831,7.6,8.0,,,5.4,,5.0,4.5,4.75
1831,50001832,7.0,7.25,,,6.4,,7.0,6.25,6.5
1832,50001833,8.2,7.0,,,5.6,,4.75,6.0,5.75
1833,50001834,7.8,8.25,,,5.6,,8.0,7.5,7.0
1834,50001835,8.0,7.25,,,4.4,,6.75,6.0,5.0
1835,50001836,7.6,6.0,,,3.6,,6.0,6.25,5.75
1836,50001837,6.4,5.25,,,5.0,,6.0,6.0,4.75
1837,50001838,5.6,5.0,,,3.4,,5.75,8.0,5.25
1838,50001839,6.0,5.25,7.5,7.25,4.2,8.75,,,
1839,50001840,5.6,5.25,7.0,5.75,3.8,7.5,,,
1840,50001841,8.4,6.5,,,5.6,,8.5,8.5,6.25
1841,50001842,8.4,7.25,,,9.0,,8.0,5.5,6.25
1842,50001843,7.4,7.25,,,5.6,,7.25,8.25,6.0
1843,50001844,6.8,7.75,6.0,7.25,5.0,9.0,,,
1844,50001845,7.8,6.0,,,4.0,,4.75,8.25,6.25
1845,50001846,6.6,6.25,7.75,7.25,4.0,8.75,,,
1846,50001847,6.8,8.0,8.25,6.75,6.2,10.0,,,
1847,50001848,4.6,4.25,7.5,8.5,4.6,8.25,,,
1848,50001849,7.8,7.0,,,5.4,,5.75,6.25,5.25
1849,50001850,8.6,8.25,,,7.8,,8.75,8.75,7.25
1850,50001851,7.4,6.0,7.5,7.5,3.0,9.25,,,
1851,50001852,6.4,6.0,6.0,8.0,4.6,9.25,,,
1852,50001853,8.6,9.0,,,8.4,,6.75,6.5,5.75
1853,50001854,7.8,6.5,,,4.4,,6.0,8.0,5.0
1854,50001855,7.8,7.0,,,4.8,,7.25,7.0,6.75
1855,50001856,6.6,6.5,6.0,6.75,3.2,8.25,,,
1856,50001857,8.4,8.0,8.75,8.25,8.4,9.5,,,
1857,50001858,8.8,7.0,,,8.4,,7.75,8.0,5.0
1858,50001859,6.0,7.25,9.0,7.5,4.6,9.0,,,
1859,50001860,7.4,8.25,8.25,8.75,8.6,9.25,,,
1860,50001861,7.4,6.5,,,2.6,,4.0,4.75,3.0
1861,50001862,8.8,7.0,,,4.6,,8.75,8.75,5.5
1862,50001863,8.2,7.25,,,4.8,,6.0,7.5,4.25
1863,50001864,7.0,6.0,7.25,6.75,5.6,9.25,,,
1864,50001865,8.6,7.5,,,5.8,,8.25,8.0,6.5
1865,50001866,8.0,7.25,,,5.6,,7.5,7.25,5.5
1866,50001867,6.4,7.0,,,3.8,,5.5,7.25,4.75
1867,50001868,5.2,4.5,5.5,7.75,3.2,8.25,,,
1868,50001869,5.4,5.25,8.25,6.25,3.0,8.5,,,
1869,50001870,7.4,6.0,,,5.8,,5.75,4.25,5.25
1870,50001871,8.4,6.0,,,9.6,,8.75,7.75,8.0
1871,50001872,8.0,6.0,,,4.2,,6.75,5.75,5.75
1872,50001873,5.4,5.5,5.25,6.5,2.8,9.0,,,
1873,50001874,8.0,7.0,,,5.8,,8.0,8.25,6.0
1874,50001875,4.6,4.75,6.5,6.5,,,,,
1875,50001876,7.6,6.25,,,3.0,,7.0,6.75,5.0
1876,50001877,6.0,6.5,3.5,7.0,3.4,8.75,,,
1877,50001878,7.4,5.5,,,9.4,,7.5,7.0,6.5
1878,50001879,5.0,5.0,6.0,7.0,2.4,9.25,,,
1879,50001880,5.2,5.75,4.25,4.75,5.2,8.5,,,
1880,50001881,5.6,6.5,,,5.0,,5.75,5.5,4.0
1881,50001882,7.8,7.5,,,5.8,,7.0,7.75,4.75
1882,50001883,6.6,6.0,,,2.6,,3.75,6.0,2.5
1883,50001884,8.0,7.75,,,5.2,,7.0,8.5,5.0
1884,50001885,7.8,5.5,,,3.4,,7.25,5.25,5.75
1885,50001886,7.8,7.25,,,6.4,,7.5,8.0,5.5
1886,50001887,4.6,6.5,7.75,7.0,,,,,
1887,50001888,7.8,6.75,,,6.2,,6.25,3.75,4.5
1888,50001889,7.6,5.75,,,3.6,,6.0,6.25,4.0
1889,50001890,5.4,6.25,9.0,8.5,,,,,
1890,50001891,5.2,6.75,6.75,7.75,4.4,9.0,,,
1891,50001892,6.4,5.25,,,4.6,,5.25,5.25,4.0
1892,50001893,5.0,5.75,5.0,4.75,2.6,8.25,,,
1893,50001894,4.2,6.0,7.25,6.0,,,,,
1894,50001895,7.2,7.25,,,6.8,,6.75,7.25,5.5
1895,50001896,7.4,7.5,,,5.4,,5.75,5.5,5.0
1896,50001897,5.8,6.75,5.5,7.25,3.4,8.5,,,
1897,50001898,6.6,6.75,6.5,8.0,3.8,8.75,,,
1898,50001899,4.6,6.5,5.75,6.5,5.2,8.5,,,
1899,50001900,8.8,6.75,,,5.2,,8.5,8.0,5.75
1900,50001901,7.2,6.25,,,4.0,,7.5,8.5,5.5
1901,50001902,6.8,6.75,,,3.6,,8.5,8.0,5.25
1902,50001903,7.8,6.5,,,5.2,,7.0,8.25,3.0
1903,50001904,7.6,6.25,,,5.2,,6.75,7.75,3.0
1904,50001905,7.4,7.0,,,5.0,,7.0,7.75,5.0
1905,50001906,7.4,5.75,,,3.8,,5.75,7.0,3.5
1906,50001907,5.6,5.25,,,4.2,,6.0,6.75,6.25
1907,50001908,3.6,4.5,5.75,6.0,,,,,
1908,50001909,6.6,5.75,,,3.6,,8.0,8.0,5.0
1909,50001910,6.0,5.25,5.5,7.25,,,,,
1910,50001911,6.4,6.5,,,3.0,,6.0,5.0,6.0
1911,50001912,6.0,7.75,,,5.0,,6.0,6.75,3.25
1912,50001913,6.6,7.5,,,4.4,,6.5,6.75,3.0
1913,50001914,7.8,8.25,8.75,8.25,7.0,10.0,,,
1914,50001915,5.4,7.0,7.25,7.5,5.0,8.0,,,
1915,50001916,8.4,8.0,,,9.0,,7.0,7.25,5.25
1916,50001917,5.8,4.75,8.25,6.25,3.4,7.75,,,
1917,50001918,7.2,7.25,,,6.2,,6.75,6.75,4.25
1918,50001919,5.8,7.75,,,7.0,,5.0,4.5,5.5
1919,50001920,7.4,6.75,,,3.6,,7.0,7.0,6.0
1920,50001921,6.0,6.5,,,4.2,,4.5,4.0,4.25
1921,50001922,5.2,5.0,4.0,4.0,3.0,6.75,,,
1922,50001923,6.6,6.5,,,3.6,,4.5,4.25,5.25
1923,50001924,7.8,6.5,,,5.6,,8.0,8.25,4.25
1924,50001925,6.8,5.5,5.25,5.5,3.6,8.0,,,
1925,50001926,6.2,5.5,,,5.8,,6.5,7.25,4.25
1926,50001927,8.6,7.0,,,8.4,,8.5,7.5,6.75
1927,50001928,7.6,5.75,,,5.4,,7.0,8.25,6.75
1928,50001929,4.2,6.25,,,2.4,,5.25,4.75,4.0
1929,50001930,6.8,5.5,6.75,7.0,3.0,8.0,,,
1930,50001931,6.8,7.5,,,5.4,,6.75,5.5,6.75
1931,50001932,8.0,7.75,,,5.8,,8.25,8.75,7.75
1932,50001933,5.6,5.5,4.5,5.25,3.2,8.0,,,
1933,50001934,6.6,6.92,,,4.6,,4.5,4.5,5.0
1934,50001935,7.4,8.0,,,6.0,,7.0,8.5,6.25
1935,50001936,6.4,6.5,,,3.8,,5.75,7.0,3.75
1936,50001937,6.8,7.25,,,5.2,,5.25,6.5,4.0
1937,50001938,7.2,7.0,,,4.4,,6.0,7.0,3.75
1938,50001939,8.0,7.0,,,6.0,,7.5,7.5,6.75
1939,50001940,6.6,7.25,,,5.0,,5.25,4.75,3.75
1940,50001941,6.2,7.5,,,3.8,,2.75,4.0,5.75
1941,50001942,8.6,6.5,,,5.2,,7.75,9.0,7.25
1942,50001943,6.8,5.75,,,4.2,,5.75,6.75,3.5
1943,50001944,7.2,7.0,,,2.6,,6.75,7.5,4.5
1944,50001945,7.2,6.5,7.25,6.75,3.6,9.25,,,
1945,50001946,5.8,4.5,,,2.6,,5.0,5.25,4.0
1946,50001947,6.2,7.5,,,4.4,,3.0,4.25,3.0
1947,50001948,7.8,8.0,,,6.0,,6.0,6.5,5.0
1948,50001949,6.8,5.25,4.5,5.75,4.2,7.75,,,
1949,50001950,7.0,6.5,5.0,5.75,4.2,8.25,,,
1950,50001951,5.8,7.0,7.75,6.0,5.2,8.5,,,
1951,50001952,7.4,8.0,8.5,8.25,7.0,8.75,,,
1952,50001953,5.4,6.0,5.5,5.75,4.6,6.5,,,
1953,50001954,8.2,6.5,,,4.0,,6.5,7.5,6.5
1954,50001955,6.2,6.25,,,3.2,,4.75,7.0,3.25
1955,50001956,7.8,5.5,,,6.6,,7.5,6.75,5.75
1956,50001957,8.0,5.0,,,3.8,,7.75,7.25,4.0
1957,50001958,5.4,5.0,4.5,5.25,2.8,7.75,,,
1958,50001959,8.2,7.75,,,5.0,,6.75,7.75,6.25
1959,50001960,7.0,8.0,9.25,9.0,,,,,
1960,50001961,6.6,6.0,,,4.6,,5.5,4.75,4.75
1961,50001962,7.6,7.0,,,4.6,,7.25,6.5,5.0
1962,50001963,8.0,7.25,,,5.0,,7.5,7.25,4.25
1963,50001964,5.8,6.0,,,3.6,,3.25,4.5,3.5
1964,50001965,8.0,7.5,,,5.0,,4.5,4.0,3.75
1965,50001966,6.2,6.5,,,6.2,,6.75,5.75,4.25
1966,50001967,7.6,6.5,,,3.8,,7.0,8.25,4.0
1967,50001968,9.0,8.25,,,8.6,,7.0,6.5,5.5
1968,50001969,8.0,5.5,,,9.6,,8.5,8.25,6.25
1969,50001970,6.4,6.0,7.5,8.25,5.2,9.75,,,
1970,50001971,7.2,6.25,,,5.0,,6.75,7.0,4.0
1971,50001972,5.4,5.5,6.25,5.75,4.6,8.5,,,
1972,50001973,7.4,6.75,,,5.6,,9.0,8.5,5.25
1973,50001974,6.4,4.75,7.5,6.0,,,,,
1974,50001975,7.2,6.5,,,8.0,,7.5,8.5,6.25
1975,50001976,5.4,5.25,6.25,6.0,,,,,
1976,50001977,6.2,6.0,7.25,7.5,5.2,8.75,,,
1977,50001978,5.0,7.5,8.5,6.75,4.6,8.5,,,
1978,50001979,6.0,5.75,8.0,7.5,4.6,8.75,,,
1979,50001980,7.6,7.25,,,7.0,,7.25,7.75,5.25
1980,50001981,5.2,6.5,5.5,4.5,2.8,7.75,,,
1981,50001982,7.4,8.5,,,5.0,,6.0,5.25,4.25
1982,50001983,5.4,6.25,7.25,6.25,4.8,8.0,,,
1983,50001984,8.2,7.75,,,6.0,,7.5,7.75,5.5
1984,50001985,5.8,5.75,5.0,5.25,4.8,8.0,,,
1985,50001986,6.4,6.0,,,4.4,,6.0,6.5,3.0
1986,50001987,4.6,8.0,6.75,5.0,4.0,5.75,,,
1987,50001988,9.0,7.0,,,5.0,,8.0,7.75,5.25
1988,50001989,8.8,7.25,,,4.6,,7.5,8.0,8.0
1989,50001990,8.6,7.5,,,7.0,,7.5,8.25,6.75
1990,50001991,8.0,6.0,,,5.0,,7.25,6.75,4.25
1991,50001992,6.6,5.5,8.25,7.25,,,,,
1992,50001993,5.8,7.5,,,6.0,,5.25,3.25,5.0
1993,50001994,5.4,7.5,,,3.0,,4.75,5.5,4.0
1994,50001995,6.6,6.0,8.5,7.25,,,,,
1995,50001996,6.6,7.5,,,3.8,,4.75,5.0,4.5
1996,50001997,7.6,7.25,,,5.4,,6.75,6.75,4.75
1997,50001998,9.4,6.5,,,4.2,,8.75,8.5,4.0
1998,50001999,7.4,6.5,,,7.4,,8.0,7.25,7.5
1999,50002000,8.2,7.0,,,6.4,,8.25,8.5,7.75
2000,50002001,5.4,5.5,,,3.0,,4.75,5.75,5.0
2001,50002002,7.6,6.75,,,8.2,,6.5,4.75,5.25
2002,50002003,6.2,6.5,,,3.8,,3.0,5.25,5.75
2003,50002004,6.4,6.0,7.5,8.75,4.2,9.25,,,
2004,50002005,6.6,5.25,,,3.2,,1.75,4.5,3.75
2005,50002006,7.4,7.25,,,7.8,,6.25,6.5,4.75
2006,50002007,5.6,5.5,6.5,6.25,3.6,7.25,,,
2007,50002008,6.6,7.0,5.75,7.75,4.6,8.25,,,
2008,50002009,8.6,7.25,,,4.2,,5.75,8.0,6.75
2009,50002010,8.2,8.25,,,4.8,,6.0,6.75,6.0
2010,50002011,6.2,6.0,3.75,4.75,3.8,7.25,,,
2011,50002012,7.4,6.75,,,3.6,,4.0,5.5,6.5
2012,50002013,5.8,5.5,7.5,5.5,,,,,
2013,50002014,6.2,5.25,6.5,5.5,3.8,7.5,,,
2014,50002015,8.2,6.25,,,3.8,,6.75,9.0,4.5
2015,50002016,7.4,6.75,,,4.6,,8.0,8.0,5.0
2016,50002017,6.8,6.75,,,4.2,,6.75,8.25,3.5
2017,50002018,8.2,7.0,,,4.8,,7.75,8.0,6.5
2018,50002019,7.2,5.5,,,3.4,,7.0,6.25,4.5
2019,50002020,4.2,5.0,6.75,6.75,4.2,8.5,,,
2020,50002021,8.0,7.0,,,5.4,,8.0,9.0,5.5
2021,50002022,6.0,5.5,6.75,6.5,3.4,7.75,,,
2022,50002023,4.8,6.0,5.75,5.5,2.8,8.0,,,
2023,50002024,7.6,6.25,,,6.6,,5.0,7.0,6.25
2024,50002025,6.6,6.5,6.5,6.25,3.8,8.75,,,
2025,50002026,6.8,5.0,6.25,7.0,3.4,8.5,,,
2026,50002027,8.6,8.0,,,7.8,,7.75,7.75,6.25
2027,50002028,8.4,7.5,,,5.4,,7.25,8.25,6.5
2028,50002029,6.0,6.25,6.75,7.0,3.8,9.0,,,
2029,50002030,5.8,5.0,5.75,6.25,4.2,9.0,,,
2030,50002031,6.2,5.75,6.0,7.0,6.8,8.25,,,
2031,50002032,7.0,7.0,,,5.8,,8.25,6.0,6.25
2032,50002033,7.8,8.0,,,7.0,,7.75,8.25,7.25
2033,50002034,7.6,7.25,,,3.6,,6.25,7.0,3.75
2034,50002035,8.4,7.75,,,6.4,,8.25,9.0,6.25
2035,50002036,7.8,7.25,,,6.4,,7.25,6.75,5.5
2036,50002037,8.4,7.0,,,8.4,,8.5,6.75,7.5
2037,50002038,7.6,7.0,,,4.6,,8.0,8.25,5.5
2038,50002039,7.4,8.0,,,4.8,,7.25,8.0,3.5
2039,50002040,9.0,8.5,,,7.0,,9.0,8.0,6.75
2040,50002041,6.6,7.0,,,4.2,,3.75,5.0,5.25
2041,50002042,6.0,5.5,3.25,5.5,2.6,7.25,,,
2042,50002043,6.0,7.75,6.25,6.25,4.2,8.5,,,
2043,50002044,5.4,6.75,5.0,5.5,4.4,7.75,,,
2044,50002045,5.0,6.75,5.25,6.0,4.0,9.0,,,
2045,50002046,7.6,5.25,7.5,7.5,,,,,
2046,50002047,8.2,8.25,,,8.0,,7.0,6.25,6.75
2047,50002048,8.4,7.0,,,8.2,,8.75,8.25,6.0
2048,50002049,6.8,6.5,7.5,9.0,4.4,8.75,,,
2049,50002050,5.0,6.0,6.75,6.75,5.2,8.25,,,
2050,50002051,8.0,7.75,,,5.8,,8.25,8.25,8.0
2051,50002052,8.4,7.0,,,6.8,,6.75,7.0,6.75
2052,50002053,8.4,8.0,,,6.2,,8.25,8.75,7.0
2053,50002054,7.0,7.75,,,6.6,,7.0,7.25,5.25
2054,50002055,8.0,7.75,9.5,9.0,8.6,9.75,,,
2055,50002056,5.6,7.0,,,3.4,,4.25,5.0,1.75
2056,50002057,7.6,7.0,,,5.0,,5.25,5.25,6.5
2057,50002058,8.0,6.25,,,6.6,,5.5,6.5,3.75
2058,50002059,8.2,6.75,,,6.4,,7.25,8.25,6.5
2059,50002060,5.6,7.5,,,4.8,,5.5,7.75,3.75
2060,50002061,6.8,7.5,,,3.6,,6.5,7.0,5.5
2061,50002062,8.0,6.25,,,7.0,,8.25,7.25,6.0
2062,50002063,6.8,6.75,7.75,7.75,4.4,7.75,,,
2063,50002064,4.4,5.0,,,4.8,,6.0,7.75,5.5
2064,50002065,8.0,7.0,7.0,7.0,5.4,9.25,,,
2065,50002066,8.2,8.5,,,5.6,,6.0,6.75,7.25
2066,50002067,6.6,8.25,7.75,8.25,7.0,8.75,,,
2067,50002068,7.8,7.0,,,7.2,,8.25,8.75,7.75
2068,50002069,8.0,7.5,,,7.0,,7.75,5.75,4.75
2069,50002070,7.8,7.25,,,5.0,,8.25,8.0,6.0
2070,50002071,6.0,5.75,,,5.4,,4.5,4.5,3.5
2071,50002072,5.4,8.25,,,6.6,,6.75,6.0,4.75
2072,50002073,5.8,6.25,,,4.0,,4.75,5.0,4.0
2073,50002074,4.6,5.0,4.0,4.25,4.6,6.25,,,
2074,50002075,5.4,6.0,6.75,7.5,3.6,9.5,,,
2075,50002076,5.8,5.0,4.75,6.25,3.0,7.75,,,
2076,50002077,8.6,7.25,,,9.4,,9.25,7.5,7.0
2077,50002078,7.2,5.75,4.75,5.75,4.6,8.0,,,
2078,50002079,6.4,5.75,8.0,8.5,4.6,9.0,,,
2079,50002080,5.4,5.75,6.25,6.75,4.0,8.0,,,
2080,50002081,8.4,8.75,6.0,6.5,8.0,9.0,,,
2081,50002082,8.6,9.0,,,8.6,,7.0,7.0,5.5
2082,50002083,7.0,7.75,,,2.6,,4.75,3.75,3.75
2083,50002084,5.2,7.0,7.25,6.0,4.6,9.0,,,
2084,50002085,5.6,5.5,4.5,6.25,3.2,8.75,,,
2085,50002086,7.8,7.5,,,4.6,,4.75,4.75,4.75
2086,50002087,7.8,6.25,9.0,7.75,3.8,9.5,,,
2087,50002088,3.6,4.75,5.25,4.5,3.6,7.75,,,
