,SBD,Toán,Văn,Sử,Địa,Ngoại ngữ,GDCD,Lí,Hóa,Sinh
3206,50009238,7.8,8.0,7.0,7.0,5.4,8.25,,,
3207,50009239,5.2,8.25,7.25,6.0,4.8,8.5,,,
3208,50009240,6.2,8.0,6.0,7.5,5.2,8.5,,,
3209,50009241,6.0,8.75,,,4.2,,4.75,7.25,4.5
3210,50009242,7.2,8.75,8.75,7.5,5.0,8.5,,,
3211,50009243,8.2,8.5,,,6.0,,7.75,8.0,7.0
3212,50009244,7.6,7.75,7.25,8.0,5.8,9.0,,,
3213,50009245,6.6,6.0,4.25,5.25,,,,,
3214,50009246,7.2,8.5,7.5,7.0,4.0,8.5,,,
3215,50009247,4.6,7.25,4.25,4.0,3.2,7.0,,,
3216,50009248,7.0,7.5,5.5,5.75,5.0,8.75,,,
3217,50009249,5.4,8.0,7.25,6.25,3.8,8.75,,,
3218,50009250,6.4,7.25,8.25,8.0,4.4,8.75,,,
3219,50009251,8.0,8.5,8.75,8.25,6.2,8.75,,,
3220,50009252,5.8,8.25,9.0,7.25,5.2,9.5,,,
3221,50009253,6.6,8.5,7.5,8.25,5.6,9.0,,,
3222,50009254,6.6,8.5,8.0,7.75,6.4,9.5,,,
3223,50009255,7.0,8.25,9.75,8.5,4.6,9.5,,,
3224,50009256,2.8,5.0,4.0,6.0,,,,,
3225,50009257,7.8,8.5,,,7.0,,5.75,7.0,3.5
3226,50009258,5.6,9.0,,,5.6,,5.75,6.5,3.75
3227,50009259,7.8,8.0,6.5,8.25,4.8,9.25,,,
3228,50009260,8.6,8.0,8.5,8.0,4.2,8.75,,,
3229,50009261,6.8,7.75,7.5,7.0,6.4,9.25,,,
3230,50009262,6.0,6.25,,,5.4,,6.0,6.0,4.25
3231,50009263,7.8,7.5,8.25,7.25,8.2,9.25,,,
3232,50009264,7.6,7.0,4.0,7.25,3.8,8.0,,,
3233,50009265,7.4,7.5,6.75,7.75,4.4,7.75,,,
3234,50009266,6.4,6.5,5.25,6.0,,,,,
3235,50009267,6.6,7.75,5.75,5.75,3.8,7.0,,,
3236,50009268,7.4,7.5,,,7.4,,6.5,7.0,4.0
3237,50009269,6.6,7.5,,,5.8,,5.25,7.0,3.25
3238,50009270,6.6,8.0,7.0,7.0,3.8,8.5,,,
3239,50009271,6.8,7.75,8.5,8.75,3.0,9.25,,,
3240,50009272,7.0,8.5,,,4.2,,5.0,7.25,5.5
3241,50009273,5.8,6.5,,,4.2,,7.5,7.75,5.25
3242,50009274,5.4,7.25,7.5,7.25,3.4,8.25,,,
3243,50009275,6.2,7.5,7.0,6.75,,,,,
3244,50009276,8.2,8.5,,,6.8,,7.0,7.5,6.5
3245,50009277,7.0,7.25,8.5,8.75,4.0,9.25,,,
3246,50009278,6.6,9.0,7.25,7.25,7.8,9.0,,,
3247,50009279,6.4,5.75,5.0,6.25,3.2,8.75,,,
3248,50009280,7.6,6.5,,,4.4,,5.75,7.0,4.75
3249,50009281,8.0,9.0,7.5,6.5,5.2,8.0,,,
3250,50009282,7.2,7.75,,,5.8,,5.0,6.25,5.25
3251,50009283,8.0,8.0,8.75,8.0,6.8,8.75,,,
3252,50009284,7.2,5.75,4.5,7.25,4.0,8.25,,,
3253,50009285,6.2,8.75,7.5,7.75,6.0,8.5,,,
3254,50009286,6.0,8.75,6.25,7.25,4.8,8.75,,,
3255,50009287,7.2,6.5,,,5.8,,6.25,6.25,6.25
3256,50009288,7.8,8.0,,,7.4,,6.25,5.5,4.75
3257,50009289,7.4,6.5,5.25,8.25,5.6,9.25,,,
3258,50009290,8.2,9.25,,,7.0,,5.25,8.0,5.5
3259,50009291,6.2,7.0,5.0,6.75,5.4,7.75,,,
3260,50009292,7.6,7.0,8.25,8.25,7.2,9.25,,,
3261,50009293,7.2,7.75,,,5.8,,6.75,6.25,4.0
3262,50009294,3.8,6.0,6.5,6.75,,,,,
3263,50009295,8.8,8.75,,,4.4,,5.0,8.5,8.75
3264,50009296,8.2,7.75,8.5,7.5,5.8,9.5,,,
3265,50009297,6.4,7.5,6.5,5.25,5.0,7.75,,,
3266,50009298,3.6,5.0,5.0,6.0,,,,,
3267,50009299,6.0,6.75,8.0,8.0,6.6,8.0,,,
3268,50009300,7.0,6.25,,,4.4,,5.0,4.5,4.5
3269,50009301,6.0,7.0,6.5,8.25,3.6,7.75,,,
3270,50009302,9.2,8.25,,,7.2,,8.0,7.5,5.5
3271,50009303,6.0,7.5,,,6.2,,6.5,6.25,4.25
3272,50009304,6.0,7.5,,,4.2,,4.0,7.0,5.75
3273,50009305,7.6,7.25,7.75,8.25,4.2,8.5,,,
3274,50009306,9.0,8.0,,,7.4,,6.25,5.5,4.25
3275,50009307,8.0,8.0,9.0,8.25,5.2,9.5,,,
3276,50009308,4.4,6.0,6.25,7.0,2.6,7.5,,,
3277,50009309,6.6,7.25,8.25,7.75,4.8,8.0,,,
3278,50009310,5.4,8.0,5.25,5.75,4.8,7.5,,,
3279,50009311,4.8,6.75,,,4.8,,4.25,6.0,2.75
3280,50009312,8.2,7.5,,,4.2,,4.25,6.5,5.0
3281,50009313,5.8,7.5,,,4.8,,6.5,5.0,4.5
3282,50009314,8.2,7.0,8.5,7.5,5.4,8.75,,,
3283,50009315,6.0,5.75,4.25,6.5,3.8,6.0,,,
3284,50009316,7.0,7.25,6.75,6.75,4.8,7.5,,,
3285,50009317,6.4,7.5,7.25,6.5,5.8,8.25,,,
3286,50009318,7.4,7.5,,,5.4,,6.75,7.75,4.5
3287,50009319,5.6,7.25,6.5,7.25,3.2,7.5,,,
3288,50009320,8.0,7.75,7.75,8.75,,,,,
3289,50009321,7.0,8.5,7.25,7.25,6.8,9.0,,,
3290,50009322,8.0,8.75,9.25,8.25,6.2,9.5,,,
3291,50009323,6.8,8.5,6.5,8.75,6.4,8.75,,,
3292,50009324,5.4,7.0,4.25,5.5,3.6,8.0,,,
3293,50009325,6.6,7.0,6.75,7.5,4.2,9.0,,,
3294,50009326,6.4,4.75,6.0,6.75,,,,,
3295,50009327,4.2,6.5,3.5,4.75,4.2,6.75,,,
3296,50009328,6.8,7.25,7.75,6.75,5.4,7.25,,,
3297,50009329,6.2,5.25,8.0,7.5,,,,,
3298,50009330,5.6,6.75,7.5,5.5,3.0,7.5,,,
3299,50009331,7.0,5.75,6.5,7.5,4.2,8.5,,,
3300,50009332,6.0,7.25,4.75,6.0,4.6,8.25,,,
3301,50009333,7.6,7.5,,,4.6,,6.25,6.25,3.0
3302,50009334,8.0,8.0,7.5,8.5,7.0,8.25,,,
3303,50009335,7.4,8.0,7.25,8.5,6.2,9.25,,,
3304,50009336,7.6,9.0,7.5,9.0,7.2,9.0,,,
3305,50009337,7.6,9.0,,,6.0,,7.5,8.25,5.75
3306,50009338,7.8,7.25,5.0,5.0,3.0,7.75,,,
3307,50009339,7.2,9.25,8.0,7.25,6.2,8.5,,,
3308,50009340,7.8,9.0,8.75,8.25,,,,,
3309,50009341,6.4,8.5,5.0,7.0,6.0,8.0,,,
3310,50009342,6.4,9.0,5.25,6.25,2.6,8.5,,,
3311,50009343,7.8,8.75,7.5,8.25,5.8,9.75,,,
3312,50009344,6.4,7.0,5.0,6.0,4.2,7.75,,,
3313,50009345,5.8,8.5,7.0,6.5,6.8,8.5,,,
3314,50009346,6.8,7.75,5.25,5.5,6.0,8.75,,,
3315,50009347,7.0,6.5,,,4.6,,6.0,5.75,7.0
3316,50009349,8.0,8.25,7.75,8.25,5.4,9.0,,,
3317,50009350,7.0,7.0,6.25,7.5,4.0,8.0,,,
3318,50009351,7.2,9.0,6.0,8.25,4.8,8.0,,,
3319,50009352,8.0,7.5,,,8.6,,8.25,8.0,7.5
3320,50009353,5.6,7.25,6.5,6.0,4.8,8.5,,,
3321,50009354,7.6,7.75,,,9.4,,5.75,6.0,6.25
3322,50009355,8.0,7.75,,,6.4,,8.5,8.25,4.5
3323,50009356,6.4,7.25,,,6.8,,7.25,5.0,4.25
3324,50009357,4.2,7.75,5.5,6.5,2.2,9.0,,,
3325,50009358,8.4,8.5,,,7.4,,8.0,9.0,5.5
3326,50009359,7.0,7.0,6.75,7.5,4.6,8.0,,,
3327,50009360,5.8,6.75,6.75,7.5,3.8,8.75,,,
3328,50009361,5.6,5.5,,,3.2,,3.5,6.25,4.5
3329,50009362,7.8,7.0,,,3.8,,7.75,7.75,4.75
3330,50009363,5.2,8.0,,,4.2,,5.25,7.5,3.75
3331,50009364,8.4,8.0,5.5,7.5,3.8,8.75,,,
3332,50009365,5.6,5.75,4.5,5.5,3.6,6.5,,,
3333,50009366,8.0,6.5,,,4.4,,5.5,7.25,4.75
3334,50009367,6.4,8.0,8.75,8.25,4.0,9.0,,,
3335,50009368,8.6,6.0,,,3.8,,4.75,8.25,9.0
3336,50009369,7.0,8.5,8.5,9.25,4.8,8.5,,,
3337,50009370,7.0,8.25,8.5,8.0,4.6,9.75,,,
3338,50009371,7.4,7.5,,,5.0,,6.25,6.75,4.75
3339,50009372,8.4,8.0,,,6.2,,8.5,7.75,5.75
3340,50009373,6.0,7.0,,,3.2,,6.0,6.5,3.75
3341,50009374,6.8,7.0,,,5.6,,5.75,7.0,5.5
3342,50009375,3.8,6.0,5.0,6.75,3.2,7.75,,,
3343,50009376,8.0,8.0,,,6.8,,6.25,9.0,7.5
3344,50009377,6.8,7.5,8.75,8.0,4.4,8.75,,,
3345,50009378,7.2,7.0,7.25,7.75,4.8,8.75,,,
3346,50009379,6.4,7.0,6.75,8.0,5.0,9.0,,,
3347,50009380,4.4,7.25,6.25,6.75,3.8,7.75,,,
3348,50009381,7.0,6.0,4.75,5.25,3.0,8.75,,,
3349,50009382,6.0,6.25,7.25,7.0,5.2,8.0,,,
3350,50009383,8.2,8.0,,,7.0,,7.25,7.75,5.75
3351,50009384,8.2,7.0,,,6.2,,7.25,7.5,6.5
3352,50009385,6.8,7.75,7.75,8.0,5.0,9.5,,,
3353,50009386,7.6,7.5,8.5,7.75,6.2,9.75,,,
3354,50009387,6.4,7.25,8.0,7.25,4.6,8.5,,,
3355,50009388,7.8,8.25,,,8.4,,5.0,7.0,4.0
3356,50009389,7.8,8.0,,,6.8,,6.75,8.75,4.5
3357,50009390,7.2,8.5,9.75,8.0,6.4,9.75,,,
3358,50009391,6.8,6.25,7.0,7.0,6.2,7.0,,,
3359,50009392,6.0,6.5,7.0,6.5,5.0,7.5,,,
3360,50009393,7.0,8.0,7.75,7.5,4.6,9.0,,,
3361,50009394,6.4,7.5,7.75,6.75,5.4,9.5,,,
3362,50009395,8.2,8.5,7.5,8.0,6.4,10.0,,,
3363,50009396,6.8,5.75,,,4.4,,6.25,6.75,5.0
3364,50009397,7.8,8.75,7.0,7.0,8.0,7.75,,,
3365,50009398,8.2,8.0,,,6.4,,5.75,9.25,8.5
3366,50009399,6.4,7.5,8.25,7.5,6.2,8.75,,,
3367,50009400,4.4,6.0,4.25,5.75,3.4,5.75,,,
3368,50009401,7.0,7.5,9.25,8.25,4.2,8.25,,,
3369,50009402,6.6,7.0,6.75,6.75,5.6,8.0,,,
3370,50009403,8.8,8.0,,,7.8,,3.0,8.75,8.0
3371,50009404,6.4,7.5,7.5,7.0,4.0,7.5,,,
3372,50009405,7.4,7.0,5.75,6.75,4.0,9.0,,,
3373,50009406,7.6,6.5,,,4.4,,6.75,7.25,4.25
3374,50009407,7.4,7.25,6.5,7.0,4.8,8.5,,,
3375,50009408,7.8,7.5,,,6.4,,7.5,7.0,3.75
3376,50009409,7.4,6.0,,,8.0,,6.25,3.5,4.5
3377,50009410,4.6,8.0,7.75,7.75,4.2,8.5,,,
3378,50009411,6.2,8.0,5.0,5.25,4.8,7.75,,,
3379,50009412,8.0,6.5,,,4.4,,6.25,8.0,6.75
3380,50009413,5.8,6.0,6.5,6.5,4.4,8.5,,,
3381,50009414,6.2,6.75,7.75,8.25,3.8,9.5,,,
3382,50009415,6.0,7.5,7.25,6.5,3.8,7.75,,,
3383,50009416,5.8,5.0,5.25,5.5,,,,,
3384,50009417,7.8,6.25,,,2.6,,5.5,6.0,5.25
3385,50009418,6.8,6.25,,,4.2,,6.25,7.5,4.0
3386,50009419,6.8,6.25,8.25,8.25,,,,,
3387,50009420,8.0,9.0,,,8.8,,5.0,5.5,4.0
3388,50009421,7.6,7.0,,,8.2,,6.0,5.0,5.5
3389,50009422,7.8,7.75,,,5.4,,5.75,6.75,5.25
3390,50009423,6.2,6.5,8.25,7.75,5.0,8.25,,,
3391,50009424,6.0,7.0,7.75,7.5,5.4,8.75,,,
3392,50009425,7.4,7.0,8.0,7.75,4.8,7.0,,,
3393,50009426,6.0,8.0,5.5,6.5,4.6,9.5,,,
3394,50009427,6.8,7.5,9.25,8.25,4.4,7.75,,,
3395,50009428,8.4,6.75,,,8.0,,7.5,5.5,4.25
3396,50009429,7.6,7.75,,,6.4,,7.0,8.25,7.0
3397,50009430,6.4,6.0,6.75,6.5,4.0,9.0,,,
3398,50009431,5.0,6.0,5.75,6.5,6.2,8.0,,,
3399,50009432,5.8,7.25,7.25,7.25,4.4,9.5,,,
3400,50009433,4.4,7.0,7.0,7.0,4.0,7.5,,,
3401,50009434,7.0,7.25,,,7.4,,6.25,6.0,3.5
3402,50009435,8.8,8.0,,,6.0,,7.0,8.0,5.5
3403,50009436,7.0,6.75,,,5.0,,6.75,7.25,5.75
3404,50009437,7.0,7.25,,,7.4,,5.25,7.5,6.25
3405,50009438,7.6,8.5,7.75,6.75,5.8,8.25,,,
3406,50009439,6.6,8.0,,,3.6,,6.0,6.25,3.25
3407,50009440,5.8,6.5,,,3.2,,6.25,6.5,4.0
3408,50009441,5.6,8.0,6.75,7.75,3.2,8.5,,,
3409,50009442,6.8,8.0,7.0,6.75,4.2,8.5,,,
3410,50009443,6.8,7.5,8.25,6.75,4.4,9.5,,,
3411,50009444,4.8,8.25,6.0,7.5,4.0,8.75,,,
3412,50009445,7.2,7.5,7.75,6.75,3.8,8.25,,,
3413,50009446,7.2,7.5,8.0,9.25,4.6,8.5,,,
3414,50009447,6.2,8.25,7.75,6.0,5.0,8.75,,,
3415,50009448,6.0,7.25,7.25,5.25,2.6,8.25,,,
3416,50009449,5.0,4.25,4.25,5.75,,,,,
3417,50009450,6.6,7.75,6.75,8.5,5.0,9.25,,,
3418,50009451,8.2,7.25,,,5.4,,7.25,7.75,5.0
3419,50009452,5.4,7.5,5.5,7.25,5.2,7.75,,,
3420,50009453,7.2,6.5,5.5,5.75,4.8,9.0,,,
3421,50009454,6.4,7.0,,,5.6,,3.75,5.25,2.75
3422,50009455,7.8,8.5,,,5.4,,5.75,6.0,4.75
3423,50009456,7.8,8.75,7.5,6.5,9.2,9.25,,,
3424,50009457,5.8,8.25,8.0,8.5,4.8,7.75,,,
3425,50009458,7.0,7.0,,,4.8,,5.75,6.75,4.75
3426,50009459,8.4,7.75,,,7.2,,8.75,8.25,5.0
3427,50009460,5.8,7.0,3.5,5.75,3.8,5.5,,,
3428,50009461,6.0,7.0,,,3.8,,5.75,6.0,4.0
3429,50009462,6.6,7.0,,,3.6,,5.5,9.0,3.75
3430,50009463,5.8,8.5,8.0,6.25,6.0,8.75,,,
3431,50009464,5.2,7.5,5.0,6.25,5.0,6.5,,,
3432,50009465,6.8,7.5,,,4.6,,6.75,7.25,5.5
3433,50009466,7.2,8.5,,,7.6,,5.75,5.75,3.0
3434,50009467,7.2,7.5,8.5,8.0,8.2,7.75,,,
3435,50009468,5.4,5.25,7.0,6.5,3.4,8.25,,,
3436,50009469,8.4,7.5,,,8.2,,7.25,7.75,3.5
3437,50009470,6.0,6.5,8.0,8.75,,,,,
3438,50009471,4.8,7.0,7.25,7.5,5.8,8.75,,,
3439,50009472,4.0,6.0,7.25,6.5,6.4,7.75,,,
3440,50009473,7.4,6.5,9.0,8.25,,,,,
3441,50009474,7.4,5.0,,,4.6,,4.75,7.0,4.5
3442,50009475,7.2,7.5,,,4.8,,5.25,6.5,6.5
3443,50009476,7.0,6.0,6.75,7.25,2.8,8.0,,,
3444,50009477,6.2,7.0,6.0,6.25,5.0,8.25,,,
3445,50009478,7.0,8.25,7.5,7.0,7.6,9.5,,,
3446,50009479,8.2,8.75,7.25,9.0,5.8,8.5,,,
3447,50009480,4.6,6.5,9.0,7.75,5.2,8.5,,,
3448,50009481,6.2,6.75,8.0,6.75,4.6,7.5,,,
3449,50009482,7.6,7.0,,,5.6,,7.25,5.75,5.25
3450,50009483,7.4,7.25,,,5.4,,7.25,7.25,4.75
3451,50009484,7.0,5.25,,,6.2,,7.5,3.75,4.5
3452,50009485,7.6,7.75,5.75,7.75,4.8,9.25,,,
3453,50009486,7.4,7.25,6.25,6.75,5.6,8.25,,,
3454,50009487,8.4,8.5,,,9.2,,8.75,7.5,5.25
3455,50009488,7.2,8.25,7.25,7.5,6.4,8.25,,,
3456,50009489,8.6,8.5,,,9.0,,6.5,7.0,5.5
3457,50009490,8.2,7.75,,,6.6,,8.0,6.0,6.0
3458,50009491,6.4,9.5,8.0,7.25,6.8,9.0,,,
3459,50009492,6.6,8.5,7.25,6.75,,,,,
3460,50009493,6.6,7.5,6.5,7.0,5.6,7.5,,,
3461,50009494,6.8,8.0,6.75,7.75,5.4,9.25,,,
3462,50009495,5.4,5.0,6.75,5.0,3.6,8.0,,,
3463,50009496,3.2,5.5,4.5,5.75,,,,,
3464,50009497,7.6,9.0,,,7.2,,6.75,6.0,6.0
3465,50009498,7.6,9.0,6.5,7.25,5.0,9.25,,,
3466,50009499,8.2,9.0,8.5,7.5,4.8,9.0,,,
3467,50009500,5.4,5.0,3.0,6.25,,,,,
3468,50009501,6.4,6.75,8.25,5.75,6.4,9.0,,,
3469,50009502,5.2,8.25,8.25,7.5,4.4,8.5,,,
3470,50009503,7.6,8.25,7.5,8.0,7.4,8.5,,,
3471,50009504,7.0,7.25,7.0,7.0,4.6,8.75,,,
3472,50009505,7.0,8.0,8.25,6.75,3.4,9.0,,,
3473,50009506,4.4,8.0,3.75,5.0,3.2,7.5,,,
3474,50009507,4.4,6.5,4.5,5.25,2.6,8.75,,,
3475,50009508,2.6,7.25,4.25,5.25,3.4,6.75,,,
3476,50009509,6.0,8.0,7.75,7.5,4.0,9.0,,,
3477,50009510,7.8,8.75,9.5,8.75,7.8,9.5,,,
3478,50009511,4.0,6.0,5.25,6.25,3.8,7.25,,,
3479,50009512,6.6,7.25,7.5,5.75,4.4,8.25,,,
3480,50009513,4.0,7.0,6.25,6.0,3.0,8.5,,,
3481,50009514,7.0,8.25,7.25,6.75,3.4,8.75,,,
3482,50009515,7.6,8.0,,,6.6,,6.75,7.0,5.25
3483,50009516,7.8,9.0,5.75,8.5,4.8,9.25,,,
3484,50009517,6.8,7.0,7.25,7.5,3.0,9.0,,,
3485,50009518,6.8,6.5,5.0,6.5,6.6,8.75,,,
3486,50009519,8.6,7.25,7.5,8.0,7.8,8.75,,,
3487,50009520,6.0,6.0,5.25,7.0,4.6,7.25,,,
3488,50009521,8.6,6.75,,,8.0,,7.0,6.75,5.25
3489,50009522,8.8,7.25,,,8.8,,7.0,8.75,8.0
3490,50009523,8.2,7.75,,,5.8,,7.0,7.5,5.25
3491,50009524,6.0,7.0,5.25,4.25,3.6,8.0,,,
3492,50009525,4.6,7.0,5.25,4.5,4.2,6.75,,,
3493,50009526,6.8,7.75,,,5.8,,4.5,5.5,4.5
3494,50009527,7.2,7.25,,,6.8,,2.25,7.0,5.25
3495,50009528,7.0,8.25,,,6.2,,6.25,7.25,4.5
3496,50009529,8.6,7.25,,,5.8,,8.0,8.0,4.0
3497,50009530,5.8,7.75,5.25,6.5,2.8,7.0,,,
3498,50009531,6.0,8.0,6.25,6.5,4.8,6.25,,,
3499,50009532,5.0,5.0,4.25,6.5,,,,,
3500,50009533,6.4,8.75,6.5,7.75,7.2,9.5,,,
3501,50009534,6.8,6.42,,,5.2,,4.5,4.5,3.5
3502,50009535,8.2,8.5,,,8.2,,6.25,6.25,6.25
3503,50009536,7.0,7.75,6.5,6.0,4.0,7.75,,,
3504,50009537,7.4,7.0,,,4.6,,7.0,6.0,4.5
3505,50009538,5.6,7.0,,,4.8,,4.25,5.75,5.0
3506,50009539,6.4,6.75,6.5,6.25,4.0,6.75,,,
3507,50009540,7.4,8.0,,,5.6,,5.25,6.25,3.5
3508,50009541,6.0,7.0,6.25,5.5,4.2,7.75,,,
3509,50009542,9.0,7.5,,,4.2,,6.25,8.75,8.0
3510,50009543,6.4,7.25,,,5.4,,6.5,6.5,5.0
3511,50009544,7.6,7.5,,,7.4,,6.25,5.25,4.75
3512,50009545,7.6,7.5,9.25,7.5,5.8,9.25,,,
3513,50009546,5.4,6.5,9.0,7.25,6.4,9.0,,,
3514,50009547,7.0,8.0,7.5,8.0,7.6,8.5,,,
3515,50009548,3.2,7.0,8.25,5.75,4.0,8.5,,,
3516,50009549,5.8,8.0,8.0,7.75,5.8,8.25,,,
3517,50009550,7.0,8.0,,,6.0,,6.5,5.25,5.5
3518,50009551,6.4,8.0,8.25,7.75,6.6,8.25,,,
3519,50009552,6.6,8.75,7.5,6.25,6.8,8.25,,,
3520,50009553,6.4,7.5,,,4.4,,6.25,7.25,5.75
3521,50009554,5.4,9.25,9.25,8.0,6.4,8.5,,,
3522,50009555,6.0,7.5,7.0,7.75,3.6,8.5,,,
3523,50009556,7.8,7.25,,,4.8,,6.0,6.75,5.75
3524,50009557,5.4,8.5,6.5,7.0,6.0,8.25,,,
3525,50009558,7.2,8.5,9.0,6.75,4.6,9.25,,,
3526,50009559,7.0,7.5,,,6.0,,6.0,5.5,5.0
3527,50009560,6.4,7.25,,,4.2,,6.75,6.75,5.75
3528,50009561,7.4,7.5,9.0,9.0,6.0,9.75,,,
3529,50009562,6.8,7.0,7.0,7.75,,,,,
3530,50009563,6.6,7.5,8.25,7.75,8.6,8.0,,,
3531,50009564,5.6,8.75,8.75,8.75,6.8,9.25,,,
3532,50009565,7.0,7.5,,,3.2,,6.75,6.75,3.75
3533,50009566,6.4,7.75,8.25,8.75,4.8,8.75,,,
3534,50009567,6.6,8.0,,,7.2,,7.25,5.75,5.25
3535,50009568,8.2,7.0,,,4.4,,7.0,8.0,3.75
3536,50009569,6.8,7.0,,,5.6,,7.5,8.0,5.5
3537,50009570,7.2,8.5,,,5.8,,7.5,7.75,6.75
3538,50009571,6.2,6.5,,,5.2,,6.0,7.5,6.25
3539,50009572,6.0,6.0,4.75,6.75,4.0,5.75,,,
3540,50009573,8.2,6.5,7.5,8.0,4.4,9.25,,,
3541,50009574,7.4,8.5,7.75,8.5,6.0,9.5,,,
3542,50009575,6.8,8.5,,,6.8,,5.5,6.0,4.25
3543,50009576,5.2,5.5,4.75,7.0,,,,,
3544,50009577,6.2,7.25,7.25,7.5,5.6,8.0,,,
3545,50009578,8.2,8.0,,,6.4,,7.75,7.75,6.25
3546,50009579,6.6,7.5,5.75,7.75,4.0,7.75,,,
3547,50009580,7.6,7.5,,,5.2,,7.0,8.0,6.75
3548,50009581,8.4,8.5,9.75,8.25,5.8,8.5,,,
3549,50009582,5.6,7.75,5.75,7.0,5.6,8.75,,,
3550,50009583,6.4,7.75,7.75,9.25,6.0,9.0,,,
3551,50009584,8.2,8.25,,,7.2,,6.75,7.75,5.0
3552,50009585,4.8,6.75,7.25,7.0,5.8,8.5,,,
3553,50009586,5.0,6.67,6.0,5.5,5.0,6.0,,,
3554,50009587,8.6,8.5,7.75,9.25,7.8,8.25,,,
3555,50009588,6.2,8.0,6.0,6.25,6.4,7.5,,,
3556,50009589,8.6,8.25,,,6.4,,4.5,4.5,4.25
3557,50009590,6.6,8.0,,,4.4,,5.25,6.0,6.5
3558,50009591,7.6,5.75,,,5.0,,5.0,6.0,4.25
3559,50009592,6.2,6.25,5.5,7.5,3.0,8.5,,,
3560,50009593,4.8,7.25,5.25,5.0,3.6,7.0,,,
3561,50009594,7.2,7.75,8.5,8.5,4.8,8.5,,,
3562,50009595,6.6,6.5,7.0,7.25,3.0,7.5,,,
3563,50009596,8.2,7.0,4.25,7.0,6.0,8.25,,,
3564,50009597,7.0,6.5,,,4.4,,5.0,7.25,5.5
3565,50009598,7.0,7.75,6.25,8.0,2.2,9.0,,,
3566,50009599,7.2,6.0,4.0,5.25,3.6,7.5,,,
3567,50009600,6.6,8.25,9.25,9.5,5.8,9.5,,,
3568,50009601,6.6,7.0,5.75,7.75,2.4,8.0,,,
3569,50009602,7.0,7.0,4.25,5.5,3.4,8.0,,,
3570,50009603,6.6,6.25,,,6.2,,3.0,6.75,5.0
3571,50009604,8.2,8.0,,,8.0,,8.0,8.5,5.5
3572,50009605,7.2,6.5,4.5,7.25,5.4,8.25,,,
3573,50009606,3.8,7.75,5.0,4.5,4.4,8.0,,,
3574,50009607,7.8,8.5,,,5.2,,4.75,8.0,7.75
3575,50009608,7.8,9.0,9.75,9.0,4.8,9.0,,,
3576,50009609,7.2,8.75,7.5,8.25,5.6,9.0,,,
3577,50009610,4.6,8.0,7.25,5.75,3.8,8.25,,,
3578,50009611,5.0,7.5,4.0,6.5,3.0,8.25,,,
3579,50009612,8.2,7.75,6.75,7.75,4.6,9.0,,,
3580,50009613,7.6,8.25,,,6.4,,7.5,7.75,5.75
3581,50009614,6.6,7.5,6.75,7.0,,,,,
3582,50009615,7.8,9.0,8.5,7.5,6.4,9.75,,,
3583,50009616,2.8,5.5,4.5,4.5,2.0,7.75,,,
3584,50009617,7.4,7.75,8.0,8.0,6.6,9.0,,,
3585,50009618,6.0,8.5,7.25,7.0,4.6,9.75,,,
3586,50009619,4.6,7.0,7.25,6.5,3.8,8.25,,,
3587,50009620,8.0,8.5,,,6.4,,6.75,7.5,4.75
3588,50009621,7.4,7.75,,,4.4,,6.25,6.5,4.5
3589,50009622,6.0,8.25,7.0,6.75,5.6,8.5,,,
3590,50009623,7.6,9.0,,,5.6,,5.75,8.5,5.5
3591,50009624,6.6,9.25,9.25,8.5,5.6,9.5,,,
3592,50009625,7.8,8.75,9.0,8.5,4.8,9.75,,,
3593,50009626,8.2,8.0,,,7.2,,5.25,5.75,5.25
3594,50009627,7.8,8.5,8.0,7.25,3.8,8.25,,,
3595,50009628,5.4,7.75,6.25,6.0,2.8,7.5,,,
3596,50009629,7.8,7.75,9.75,7.75,4.6,9.5,,,
3597,50009630,8.4,9.25,9.25,8.75,8.0,9.5,,,
3598,50009631,6.2,8.5,9.0,8.5,5.2,9.5,,,
3599,50009632,5.6,7.0,9.0,7.5,3.6,9.25,,,
3600,50009633,7.2,6.25,7.75,6.25,3.8,9.0,,,
3601,50009634,2.8,7.0,7.5,6.75,3.4,7.25,,,
3602,50009635,7.6,7.25,,,6.0,,5.25,7.25,8.75
3603,50009636,7.2,7.5,,,4.6,,5.0,6.5,6.25
3604,50009637,6.0,7.75,8.25,9.0,5.6,9.5,,,
3605,50009638,6.6,7.25,7.75,6.0,4.0,8.25,,,
3606,50009639,9.2,7.25,,,7.4,,9.25,9.0,3.75
3607,50009640,5.8,5.0,8.0,6.0,,,,,
3608,50009641,4.8,7.25,4.5,5.5,4.2,7.75,,,
3609,50009642,4.2,6.25,7.25,6.5,4.0,8.75,,,
3610,50009643,5.6,6.75,7.0,8.5,2.4,8.5,,,
3611,50009644,7.6,7.25,7.0,8.25,4.6,8.5,,,
3612,50009645,8.8,7.75,,,7.4,,8.75,8.5,6.75
3613,50009646,6.4,6.75,7.0,7.0,3.6,8.0,,,
3614,50009647,6.2,7.25,8.25,8.75,4.2,9.0,,,
3615,50009648,4.8,6.5,5.0,7.5,,,,,
3616,50009649,6.8,7.0,,,5.2,,6.75,7.0,4.0
3617,50009650,6.0,5.75,8.0,7.75,,,,,
3618,50009651,7.0,6.5,7.5,6.25,4.6,8.25,,,
3619,50009652,5.8,5.75,5.25,6.0,4.8,7.25,,,
